parent_concept_id	parent_concept_name	parent_concept_code	concept_synonym_name
261528	Carcinoma in situ of respiratory tract	92698005	Carcinoma in situ of respiratory tract
261528	Carcinoma in situ of respiratory tract	92698005	Carcinoma in situ of respiratory tract (disorder)
4125022	Acute asthma	304527002	Acute asthma (disorder)
4125022	Acute asthma	304527002	Acute asthma
376683	Nonproliferative diabetic retinopathy	390834004	BDR - Background diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Background diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	NPDR - Non proliferative diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Non proliferative diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Nonproliferative diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Nonproliferative retinopathy co-occurrent and due to diabetes mellitus (disorder)
376683	Nonproliferative diabetic retinopathy	390834004	Nonproliferative retinopathy co-occurrent and due to diabetes mellitus
433163	Deficiency of macronutrients	238107002	Deficiency of macronutrients
433163	Deficiency of macronutrients	238107002	Protein calorie malnutrition
433163	Deficiency of macronutrients	238107002	Deficiency of macronutrients (disorder)
433163	Deficiency of macronutrients	238107002	PEM - Protein-energy malnutrition
433163	Deficiency of macronutrients	238107002	Protein-energy malnutrition
433163	Deficiency of macronutrients	238107002	Protein-calorie undernutrition
433163	Deficiency of macronutrients	238107002	PCM - Protein-calorie malnutrition
433163	Deficiency of macronutrients	238107002	Protein-calorie malnutrition
4179873	Degenerative disorder	362975008	Degenerative disorder (disorder)
4179873	Degenerative disorder	362975008	Degenerative disorder
442575	Enzymopathy	78548001	Enzymopathy (disorder)
442575	Enzymopathy	78548001	Enzymopathy
442575	Enzymopathy	78548001	Enzyme disorder
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Hereditary disorder trait (autosomal)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder
4312226	Autosomal recessive hereditary disorder	85995004	Recessive hereditary disorder (autosomal)
444377	Inborn error of metabolism	86095007	IBEM - Inborn error of metabolism
444377	Inborn error of metabolism	86095007	Inborn error of metabolism
444377	Inborn error of metabolism	86095007	IEM - Inborn error of metabolism
444377	Inborn error of metabolism	86095007	Inborn error of metabolism (disorder)
4287416	Hyperphenylalaninemia	68528007	Hyperphenylalaninaemia
4287416	Hyperphenylalaninemia	68528007	Hyperphenylalaninemia
4287416	Hyperphenylalaninemia	68528007	Hyperphenylalaninemia (disorder)
4285598	Impairment level of both eyes	68777001	Impairment level of both eyes (disorder)
4285598	Impairment level of both eyes	68777001	Impairment level of both eyes
4142635	GM 2 gangliosidosis	33316007	Deficiency of beta-N-acetylhexosaminidase isoenzymes
4142635	GM 2 gangliosidosis	33316007	GM 2 gangliosidosis (disorder)
4142635	GM 2 gangliosidosis	33316007	GM 2 gangliosidosis
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Hereditary disorder trait (autosomal)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder
4312226	Autosomal recessive hereditary disorder	85995004	Recessive hereditary disorder (autosomal)
4275367	Interpretations of behavior finding	365947001	Interpretations of behavior finding
4275367	Interpretations of behavior finding	365947001	Interpretations of behaviour finding
4275367	Interpretations of behavior finding	365947001	Interpretations of behavior finding (finding)
29783	Severe combined immunodeficiency disease	31323000	Severe combined immunodeficiency disease (disorder)
29783	Severe combined immunodeficiency disease	31323000	Severe combined immunodeficiency disease
29783	Severe combined immunodeficiency disease	31323000	SCID
29783	Severe combined immunodeficiency disease	31323000	SCID - Severe combined immunodeficiency
29783	Severe combined immunodeficiency disease	31323000	Combined T-cell and B-cell immunodeficiency
29783	Severe combined immunodeficiency disease	31323000	Severe combined immunodeficiency
4263109	Congenital immunodeficiency disease	36138009	Congenital immunodeficiency disease (disorder)
4263109	Congenital immunodeficiency disease	36138009	Congenital immunodeficiency disease
4119158	Neutropenic disorder	303011007	Neutropenic disorder (disorder)
4119158	Neutropenic disorder	303011007	Neutropenic disorder
432285	Recurrent major depressive episodes	268621008	Recurrent major depressive episodes (disorder)
432285	Recurrent major depressive episodes	268621008	Recurrent major depressive episodes
4012422	Severe vertigo	103298005	Severe vertigo
4012422	Severe vertigo	103298005	Severe vertigo (finding)
433536	Severe pre-eclampsia	46764007	Severe pre-eclamptic toxaemia
433536	Severe pre-eclampsia	46764007	PET - Severe pre-eclamptic toxemia
433536	Severe pre-eclampsia	46764007	Severe pre-eclampsia (disorder)
433536	Severe pre-eclampsia	46764007	Severe proteinuric hypertension of pregnancy
433536	Severe pre-eclampsia	46764007	Severe pre-eclampsia
433536	Severe pre-eclampsia	46764007	Severe pre-eclamptic toxemia
433536	Severe pre-eclampsia	46764007	PET - Severe pre-eclamptic toxaemia
4055270	Neoplasm of bronchus	126705004	Bronchial tumor
4055270	Neoplasm of bronchus	126705004	Neoplasm of bronchus (disorder)
4055270	Neoplasm of bronchus	126705004	Tumor of bronchus
4055270	Neoplasm of bronchus	126705004	Bronchial tumour
4055270	Neoplasm of bronchus	126705004	Neoplasm of bronchus
4055270	Neoplasm of bronchus	126705004	Tumour of bronchus
261528	Carcinoma in situ of respiratory tract	92698005	Carcinoma in situ of respiratory tract
261528	Carcinoma in situ of respiratory tract	92698005	Carcinoma in situ of respiratory tract (disorder)
4154309	Severe recurrent major depression with psychotic features	28475009	Severe recurrent major depression with psychotic features (disorder)
4154309	Severe recurrent major depression with psychotic features	28475009	Severe recurrent major depression with psychotic features
4243822	Severe major depression with psychotic features, mood-incongruent	60099002	Severe major depression with psychotic features, mood-incongruent (disorder)
4243822	Severe major depression with psychotic features, mood-incongruent	60099002	Severe major depression with psychotic features, mood-incongruent
134118	Atrophic condition of skin	400190005	Atrophic condition of skin (disorder)
134118	Atrophic condition of skin	400190005	Skin atrophy
134118	Atrophic condition of skin	400190005	Atrophic skin
134118	Atrophic condition of skin	400190005	Atrophy of skin
134118	Atrophic condition of skin	400190005	Atrophic condition of skin
4031170	Severe systemic illness tissue wasting	238153009	Severe systemic illness tissue wasting
4031170	Severe systemic illness tissue wasting	238153009	Severe systemic illness tissue wasting (disorder)
4220617	Severe bipolar I disorder, single manic episode with psychotic features	41832009	Severe bipolar I disorder, single manic episode with psychotic features (disorder)
4220617	Severe bipolar I disorder, single manic episode with psychotic features	41832009	Severe bipolar I disorder, single manic episode with psychotic features
4214376	Hyperglycemia	80394007	Hyperglycemia
4214376	Hyperglycemia	80394007	Hyperglycaemia
4214376	Hyperglycemia	80394007	Hyperglycemia (disorder)
4034964	Abnormal metabolic state in diabetes mellitus	237620003	Abnormal metabolic state in diabetes mellitus (disorder)
4034964	Abnormal metabolic state in diabetes mellitus	237620003	Abnormal metabolic state in diabetes mellitus
35622960	Disorder in partial remission	765207007	Disorder in partial remission
35622960	Disorder in partial remission	765207007	Disorder in partial remission (disorder)
4204708	Panic disorder with agoraphobia AND severe panic attacks	5509004	Panic disorder with agoraphobia AND severe panic attacks (disorder)
4204708	Panic disorder with agoraphobia AND severe panic attacks	5509004	Panic disorder with agoraphobia AND severe panic attacks
434895	Congenital neutropenia	89655007	Kostmann's syndrome
434895	Congenital neutropenia	89655007	Severe infantile genetic agranulocytosis
434895	Congenital neutropenia	89655007	Congenital neutropenia
434895	Congenital neutropenia	89655007	Congenital neutropenia (disorder)
434895	Congenital neutropenia	89655007	Severe infantile genetic neutropenia
434895	Congenital neutropenia	89655007	Infantile genetic agranulocytosis
434895	Congenital neutropenia	89655007	Severe congenital neutropenia
434895	Congenital neutropenia	89655007	Primary neutropenia
4142350	SCID due to absent peripheral T cell maturation	3439009	Combined immunodeficiency associated with maturation pathway defect
4142350	SCID due to absent peripheral T cell maturation	3439009	Severe combined immunodeficiency due to absent peripheral T cell maturation
4142350	SCID due to absent peripheral T cell maturation	3439009	SCID due to absent peripheral T cell maturation
4142350	SCID due to absent peripheral T cell maturation	3439009	Severe combined immunodeficiency (SCID) due to absent peripheral T cell maturation
4142350	SCID due to absent peripheral T cell maturation	3439009	Severe combined immunodeficiency due to absent peripheral T cell maturation (disorder)
4185785	Hereditary white blood cell disorder	414395005	Hereditary white blood cell disorder
4185785	Hereditary white blood cell disorder	414395005	Hereditary white blood cell disorder (disorder)
4212886	Disorder of immune structure	414030009	Disorder of immune structure (disorder)
4212886	Disorder of immune structure	414030009	Disorder of immune structure
4154283	Severe bipolar I disorder	371599001	Severe bipolar I disorder (disorder)
4154283	Severe bipolar I disorder	371599001	Severe bipolar I disorder
4200385	Severe bipolar disorder without psychotic features	53049002	Severe bipolar disorder without psychotic features (disorder)
4200385	Severe bipolar disorder without psychotic features	53049002	Severe bipolar disorder without psychotic features
40479837	Chronic ulcerative colitis	444546002	Chronic ulcerative colitis (disorder)
40479837	Chronic ulcerative colitis	444546002	Chronic ulcerative colitis
4027557	Chronic metabolic disorder	128289001	Chronic metabolic disorder (disorder)
4027557	Chronic metabolic disorder	128289001	Chronic metabolic disease
4027557	Chronic metabolic disorder	128289001	Chronic metabolic disorder
440059	Recurrent disease	58184002	Recurrent disease
440059	Recurrent disease	58184002	Recurrent disease (disorder)
4154498	Hypoglycemic syndrome	271327008	Hypoglycemic syndrome (disorder)
4154498	Hypoglycemic syndrome	271327008	Hypoglycaemic syndrome
4154498	Hypoglycemic syndrome	271327008	Hypoglycemic syndrome
439383	Vertigo	399153001	Vertigo
439383	Vertigo	399153001	Vertigo (finding)
439383	Vertigo	399153001	Rotatory vertigo
439383	Vertigo	399153001	Rotary vertigo
439383	Vertigo	399153001	Vertigo - giddiness
439383	Vertigo	399153001	Vertigo (spinning sensation)
4168441	Hereditary spherocytosis due to combined deficiency of spectrin AND ankyrin	47516005	Hereditary spherocytosis due to combined deficiency of spectrin AND ankyrin
4168441	Hereditary spherocytosis due to combined deficiency of spectrin AND ankyrin	47516005	Hereditary spherocytosis due to combined deficiency of spectrin AND ankyrin (disorder)
43020451	Severe manic bipolar I disorder	23741000119105	Severe manic bipolar I disorder
